dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0059478	0.076934	0.062343	0.099469	0.072644	0.083787	0.15086	0.095317	0.1377	0.1312	0.15615	0.16226	0.17969	0.24908	0.27072	0.12064	0.087957	0.12371	0.052271	0.059728	0.043003	0.05544	0.0082833	0.019184	0.0090458	0.027841	0.014423	0.015958	0.011587	0.0096158	0.021157	0.025011	0.022681	0.27072	0.15963	0.075833	-0.083795	0.031225	0.20107	0.31838	0.49535	0.72183	0.80823	0.20312	0.22643	0.48565	0.62287	0.69915	0.040495	0.030007	0.019268	0.036752	0.043335	0.076274	0.049353	0.077538	0.069522	0.078858	0.081322	0.090733	0.12883	0.13928	0.074308	0.048158	0.063784	0.026459	0.030244	0.022601	0.028191	0.0043648	0.0011352	0.0043554	0.0032507	0.0018559	0.0010173	0.0032882	0.0018172	0.0035397	0.0033918	0.0031943	0.27636	0.31734	0.27245	0.29183	0.083679	-0.048155	0.081966	0.12889	0.10289	0.12965	0.10165	0.020738	0.076709	0.1311	0.14063	0.13125	0.10282	0.10897	-0.040818	0.044942	0.10648	-0.013806	0.12781	0.085289	0.12271	0.082516	0.069861	-0.13936	0.071391	-0.14108	0.049718	0.060215	-0.028899	0.12629	0.14104	0.14113	0.18816	0.083951	0.17332	0.14737	-0.0046733	-0.040185	-0.012208	-0.022423	1.9117	731.5
0.0081969	0.066393	0.11638	0.033272	0.074631	0.042164	0.10763	0.26416	0.030581	0.030461	0.1032	0.24444	0.13985	0.24874	0.18109	0.23294	0.30093	0.2727	0.20223	0.077193	0.023492	0.036447	0.13258	0.0051045	0.014375	0.015078	0.021949	0.019516	0.01346	0.0071034	0.0036295	0.0031417	0.002088	0.30093	0.17366	0.10656	-0.067106	0.036393	0.21216	0.31618	0.46442	0.64795	0.74711	0.28516	0.09	0.36205	0.55632	0.64313	0.014813	0.040715	0.016865	0.037356	0.023458	0.061211	0.11937	0.015772	0.0070172	0.019599	0.13382	0.071232	0.12642	0.10565	0.13625	0.17848	0.14709	0.10652	0.039444	0.011045	0.017442	0.037468	0.0010662	0.0073827	0.0032133	0.00019919	0.0030019	0.0024181	0.00047797	0.0018253	0.0007322	0.0010547	0.19975	0.25325	0.21788	0.22898	-0.11762	-0.0866	0.1266	-0.022971	0.030802	-0.00065504	-0.039036	0.10609	0.12514	-0.074027	-0.014104	0.12067	0.12334	-0.034191	-0.021258	-0.01758	0.058994	0.082912	0.11689	0.018111	0.13715	0.078105	-0.01614	0.015703	0.1387	0.14056	0.13989	0.041307	-0.033879	0.13625	-0.021392	0.13083	0.49634	0.17335	0.32811	0.30484	0.21256	0.00086742	0.08932	0.065115	1.8132	383
0.0065359	0.13342	0.07677	0.057362	0.066836	0.028086	0.0762	0.20201	0.025162	0.028992	0.085605	0.19633	0.12768	0.2227	0.14784	0.17946	0.22561	0.21919	0.17293	0.077681	0.018608	0.039228	0.18619	0.0058034	0.014365	0.012168	0.018729	0.015957	0.012256	0.0073971	0.0034098	0.0028912	0.0020037	0.22561	0.064159	0.023777	-0.040382	0.031545	0.08065	0.12719	0.19714	0.28648	0.32158	0.62891	0.1479	0.33699	0.44405	0.46894	0.036308	0.017094	0.031577	0.0056206	0.0025459	0.0344	0.042839	0.0090851	0.014531	0.04359	0.054642	0.023355	0.032381	0.081254	0.094814	0.085354	0.044517	0.035607	0.0065343	0.0071761	0.0097636	0.092359	0.00084624	0.0072599	0.0067907	0.0018165	0.0087306	0.0028848	0.0021283	0.00050124	0.00092006	0.00039708	0.19605	0.21649	0.19813	0.2044	-0.089853	-0.10206	0.058643	-0.075207	-0.12549	0.14093	-0.021525	-0.11185	0.14058	0.12105	0.023917	0.095284	0.0061767	0.041501	0.079761	-0.033153	-0.14135	-0.049601	0.14097	0.083525	0.0071105	0.1398	0.035484	-0.13809	-0.10981	0.11494	-0.10738	0.054291	0.13486	-0.021637	0.13917	-0.11257	0.30106	0.2898	0.46901	0.34819	0.074461	0.061274	0.18935	0.1006	1.6461	383.5
0.0073476	0.16023	0.21806	0.087281	0.090356	0.14004	0.10689	0.13483	0.12963	0.093897	0.081639	0.075943	0.15953	0.085199	0.11695	0.10875	0.12023	0.19088	0.2328	0.24415	0.18713	0.070125	0.052136	0.016047	0.0088609	0.015987	0.010369	0.012214	0.0065744	0.0051896	0.0044337	0.0015602	0.0013314	0.24415	0.11423	0.052952	-0.06128	0.032596	0.14266	0.22209	0.34002	0.48965	0.55386	0.53516	0.1065	0.51335	0.62259	0.59774	0.10657	0.10404	0.04241	0.027058	0.045526	0.049277	0.044979	0.044839	0.039919	0.021283	0.03708	0.040479	0.053225	0.059542	0.051203	0.077111	0.10033	0.11691	0.12236	0.097796	0.046657	0.014545	0.0062062	0.0023531	0.0013018	0.005197	0.0024069	0.00083559	0.0010457	0.0013451	0.00036665	0.00042518	0.24341	0.26491	0.25381	0.25517	-0.11769	-0.13904	0.1154	0.077699	0.1092	0.11147	-0.090393	0.14019	0.13453	0.13588	0.13973	0.080673	-0.078681	0.12128	0.052295	-0.061891	0.085237	0.13803	0.14068	0.091359	-0.095423	0.027237	-0.048747	0.07872	-0.12572	0.14056	-0.065563	-0.098536	-0.021285	0.10861	0.10839	0.12423	0.00014249	0.0026596	0.1025	0.036974	-0.041609	-0.029051	-0.018419	-0.030323	1.902	592
0.0073144	0.10721	0.18544	0.053808	0.085362	0.1365	0.19211	0.19705	0.12858	0.078386	0.069337	0.11862	0.11857	0.12691	0.22515	0.22433	0.24292	0.13028	0.067009	0.023065	0.035087	0.036542	0.0083922	0.0046998	0.011264	0.013813	0.013776	0.0085494	0.014104	0.0040322	0.0020304	0.0024886	0.0026787	0.24292	0.11417	0.079061	-0.035106	0.033419	0.14187	0.21868	0.33169	0.47432	0.53932	0.36719	0.095983	0.27458	0.30734	0.49729	0.037495	0.10915	0.0073103	0.022279	0.02886	0.11058	0.11939	0.022942	0.021632	0.032187	0.061102	0.056002	0.069236	0.096765	0.10077	0.083956	0.070846	0.034625	0.0095009	0.018474	0.018303	0.00019728	0.0013625	0.0010278	0.0020631	0.0060118	0.0029103	0.0052957	0.0021203	0.00055242	0.0010595	0.000545	0.22326	0.26533	0.25206	0.24954	0.13985	-0.012428	0.13979	-0.14087	0.065153	0.0035225	-0.031134	-0.13262	-0.13791	0.14095	0.10747	-0.06693	0.012613	-0.14141	-0.096138	-0.1413	0.051204	0.10395	0.069195	0.083382	0.14138	-0.12813	0.051466	-0.074428	0.067841	0.060636	0.13631	-0.097632	0.084749	-0.05887	0.10748	0.10516	0.34629	0.22028	0.26283	0.27158	0.069351	0.013636	0.031943	0.034092	1.7209	906
0.010218	0.15185	0.094278	0.099614	0.11993	0.13403	0.1252	0.23625	0.21924	0.24917	0.21709	0.20648	0.1463	0.10896	0.090948	0.17045	0.16066	0.14508	0.14078	0.10748	0.091964	0.060373	0.076365	0.021444	0.0054652	0.0071057	0.014643	0.012404	0.01049	0.0034615	0.0042909	0.0031801	0.0016233	0.24917	0.13262	0.1084	-0.024223	0.04135	0.15794	0.22377	0.31316	0.42028	0.48942	0.47266	0.080412	0.30954	0.30438	0.31112	0.059117	0.050315	0.050697	0.064129	0.068323	0.066115	0.08404	0.0951	0.12466	0.14775	0.13797	0.1087	0.072133	0.063061	0.054806	0.064083	0.074574	0.10548	0.081948	0.062925	0.030822	0.054317	0.0072064	0.0027574	0.0025562	0.0062183	0.0012528	0.0016355	0.0010382	0.0013407	0.00079264	0.00046073	0.24074	0.29081	0.28011	0.27546	0.1045	0.069434	0.12167	0.067457	0.11972	0.080292	-0.10119	-0.13509	-0.12676	-0.13091	-0.1122	-0.11271	-0.087811	-0.11745	-0.10755	-0.050514	-0.13477	-0.13938	-0.13158	-0.13846	0.11793	-0.13878	-0.062746	0.13226	-0.087958	0.14117	-0.14136	0.14138	0.13745	0.062382	-0.11649	-0.047297	0.095696	-0.032434	-0.049546	0.005793	-0.017338	-0.051301	-0.052785	-0.047551	1.9793	696.5
0.0056022	0.1039	0.17234	0.033384	0.060233	0.13112	0.077569	0.059008	0.042925	0.053457	0.24868	0.27169	0.19886	0.25016	0.28447	0.17551	0.045975	0.022644	0.0085229	0.02496	0.014249	0.012637	0.099506	0.010925	0.01127	0.010457	0.013912	0.010408	0.0064434	0.0033451	0.0017125	0.0024255	0.0028966	0.28447	0.12495	0.063995	-0.060954	0.025999	0.16324	0.2779	0.46279	0.7067	0.74553	0.41797	0.15255	0.43087	0.43986	0.49669	0.050985	0.049057	0.0082924	0.030221	0.067353	0.00068407	0.030318	0.021623	0.027881	0.12621	0.13681	0.10091	0.12531	0.14361	0.08832	0.023041	0.002486	0.0044372	0.0066596	0.0025571	0.0036122	0.044663	0.0026938	0.0032949	0.0024647	0.0066884	0.0012073	0.0017866	0.00046784	0.00092189	0.00014903	0.0014678	0.19366	0.22902	0.17531	0.20228	-0.03528	0.059064	0.115	0.13924	0.11076	-0.067907	0.11046	0.13425	0.093585	0.12502	0.13467	0.12515	0.14132	0.13149	0.13552	0.14066	0.14043	-0.10906	0.13321	0.0068509	0.13582	0.13297	0.10332	0.097391	-0.14137	-0.010583	0.11895	-0.11407	0.03869	0.060891	0.11704	0.12688	0.52175	0.24151	0.41532	0.37613	0.25138	0.023547	0.16787	0.11951	1.5079	731.5
0.0081759	0.070672	0.095715	0.096337	0.11045	0.075476	0.10954	0.079076	0.086079	0.13343	0.18887	0.23796	0.25116	0.28612	0.28703	0.32181	0.30187	0.30967	0.2934	0.28989	0.13745	0.10808	0.15216	0.016804	0.0080143	0.013436	0.011799	0.0092894	0.0088934	0.0034915	0.0014551	0.0027598	0.0036653	0.32181	0.2296	0.13062	-0.098977	0.040829	0.27413	0.39033	0.54889	0.73955	0.86087	0.375	0.081239	0.71893	0.81851	0.5751	0.036574	0.023471	0.044628	0.026687	0.02471	0.024874	0.027009	0.017924	0.066234	0.10135	0.12931	0.12702	0.14359	0.14676	0.16661	0.15593	0.16129	0.15497	0.15905	0.083979	0.048952	0.074276	0.004745	0.001866	0.0032418	0.0045678	0.0039019	0.0044979	0.00083736	0.00033395	0.00088949	0.0018386	0.2548	0.28051	0.23566	0.26312	0.13852	0.074795	-0.091666	-0.04593	-0.08425	-0.13333	0.10891	-0.00015972	0.13527	0.057249	0.051865	0.12933	0.13892	0.11611	0.10177	0.10432	0.095038	0.080052	0.035865	-0.036144	-0.099694	0.098662	0.11544	0.064034	0.077396	0.13979	-0.023824	0.12926	-0.003657	0.13947	-0.062633	0.13954	0.27666	-0.0025943	0.18269	0.14089	0.044039	-0.04432	0.021127	-0.01257	1.9589	766.5
0.0043535	0.059332	0.089331	0.082064	0.086338	0.076125	0.031118	0.030267	0.049283	0.026443	0.075861	0.072121	0.068255	0.11995	0.15251	0.19953	0.25156	0.10966	0.12812	0.091671	0.030966	0.0041673	0.0045635	0.0059465	0.0096205	0.010756	0.0074042	0.0069258	0.0051313	0.0034516	0.00094818	0.0014764	0.0026325	0.25156	0.085279	0.040837	-0.044441	0.022093	0.1151	0.20894	0.36928	0.58455	0.57307	0.36328	0.13702	0.33308	0.40045	0.47907	0.0072245	0.026209	0.033218	0.0307	0.021671	0.010561	0.012935	0.0099305	0.0070708	0.019315	0.02551	0.025443	0.060869	0.076392	0.10011	0.12764	0.055738	0.064198	0.045927	0.015428	0.00045552	0.0011739	0.0011332	0.0017248	0.0017081	0.0020586	0.00026107	0.00062888	0.00088613	0.00054984	0.0005388	0.00079496	0.27087	0.26291	0.25469	0.26355	-0.07211	0.14142	-0.079996	-0.029828	0.085377	0.068296	0.018038	-0.074702	0.14141	-0.14107	-0.079756	0.034147	0.12521	0.14136	0.13927	0.12539	0.12321	0.1409	0.14108	0.14054	0.14142	0.13603	-0.11509	-0.034215	0.088293	0.13623	-0.11609	-0.0085886	-0.11514	-0.0019464	0.11557	0.14135	0.34891	0.25717	0.36098	0.32036	0.056418	0.021649	0.068509	0.04636	1.6012	870.5
0.0047691	0.073897	0.10066	0.066036	0.11379	0.15663	0.037522	0.048026	0.031912	0.10323	0.13631	0.12938	0.076549	0.049536	0.16317	0.23377	0.14365	0.021494	0.011282	0.012029	0.017073	0.030542	0.0059965	0.0056121	0.0091499	0.0096184	0.011048	0.0094489	0.0051181	0.0049698	0.0028214	0.0014907	0.00089853	0.23377	0.060699	0.021936	-0.038763	0.01864	0.084748	0.16451	0.30905	0.50448	0.45047	0.50391	0.1006	0.26471	0.30496	0.33167	0.015292	0.045458	0.020625	0.05537	0.055589	0.014612	0.028972	0.013271	0.040304	0.054733	0.043577	0.042781	0.030701	0.081899	0.11714	0.072949	0.0055171	0.0011613	0.0024092	0.0058942	0.018757	0.0014103	0.0023931	0.004601	0.00096859	0.0035534	0.00081496	0.0019879	0.00085043	0.0004891	0.00074812	0.00047586	0.24619	0.22977	0.21909	0.23251	-0.11419	0.11738	-0.085083	0.11402	0.14121	0.14138	-0.028491	-0.042296	-0.1068	-0.13846	-0.11434	-0.13496	-0.044301	0.13873	0.14087	0.12432	-0.11684	-0.068522	-0.044708	-0.073373	-0.13585	0.13765	0.13827	0.13643	0.13459	0.04143	0.0016449	0.10347	0.01257	-0.13918	0.13892	-0.025718	0.37445	0.3277	0.4451	0.38031	0.087039	0.073437	0.13914	0.096947	1.4994	801
0.011228	0.055845	0.09839	0.088008	0.10969	0.14391	0.1969	0.23776	0.20982	0.17745	0.17903	0.14335	0.16495	0.17965	0.14776	0.16174	0.21122	0.23228	0.16602	0.16984	0.15223	0.18505	0.1049	0.020705	0.011578	0.016369	0.01369	0.017206	0.010759	0.0050074	0.0032534	0.0022796	0.004584	0.23776	0.1566	0.12501	-0.031591	0.046903	0.18187	0.24511	0.32691	0.42142	0.48939	0.41797	0.17845	0.34913	0.33347	0.54286	0.021886	0.049332	0.036158	0.040488	0.09504	0.10459	0.1349	0.1065	0.11745	0.10769	0.10129	0.11814	0.088489	0.09036	0.10688	0.089292	0.10498	0.12075	0.095536	0.087286	0.097626	0.052539	0.0081255	0.0015452	0.0068954	0.0068708	0.0038363	0.0058858	0.00037038	0.0017304	0.0010544	0.0011822	0.2563	0.3	0.2984	0.29045	-0.034118	0.10553	0.070145	0.12051	-0.14132	-0.11467	-0.12543	-0.0034418	-0.12719	-0.14084	-0.13745	-0.13123	-0.14124	-0.036705	-0.13707	-0.14133	-0.13439	-0.10742	0.021569	0.0064265	0.081254	0.14142	-0.097289	0.14	-0.095784	0.13883	-0.038574	-0.12092	-0.055765	0.072862	-0.0083955	-0.061496	0.1253	-0.087859	-0.063248	-0.012789	0.0038869	-0.04275	-0.046962	-0.041465	1.9441	627
0.0074226	0.043578	0.10467	0.17146	0.1336	0.162	0.067838	0.10824	0.080932	0.043973	0.25751	0.24602	0.29739	0.25563	0.16223	0.078602	0.12511	0.13059	0.12726	0.12043	0.099763	0.046411	0.18639	0.018113	0.017858	0.031943	0.015998	0.03978	0.010612	0.0063201	0.0029411	0.0027203	0.002459	0.29739	0.18178	0.094078	-0.087704	0.035567	0.2231	0.33552	0.49712	0.69826	0.80256	0.25391	0.18632	0.52233	0.60599	0.61323	0.011976	0.033005	0.082603	0.059618	0.083809	0.034559	0.054216	0.040655	0.022422	0.13744	0.12485	0.15309	0.13248	0.083362	0.039882	0.062663	0.065754	0.063874	0.060327	0.050356	0.02083	0.093434	0.0095456	0.0038961	0.0077209	0.0032289	0.0060806	0.0016915	0.0010475	0.00095508	0.00076464	0.0007785	0.24675	0.25607	0.22765	0.24709	0.030874	0.0079065	0.077924	-0.10216	0.10258	0.1205	0.14136	0.13772	0.11936	0.069402	0.12509	0.10822	0.10064	0.11037	0.12532	0.14139	0.13476	0.13878	0.14129	0.13173	0.070192	0.14036	0.082429	0.032198	-0.027586	0.050875	0.1386	-0.14119	-0.045208	0.14126	0.13573	0.14053	0.36186	0.13647	0.32778	0.26373	0.081893	-0.018244	0.07511	0.031212	1.8642	836
0.0091731	0.14544	0.19208	0.23558	0.11831	0.17759	0.18729	0.13441	0.094048	0.18651	0.17637	0.18704	0.14354	0.14033	0.2015	0.15297	0.15009	0.18937	0.18712	0.1371	0.15998	0.063829	0.091311	0.01416	0.012491	0.018762	0.018307	0.015503	0.015502	0.011807	0.0042356	0.0032827	0.0027317	0.23558	0.14009	0.036014	-0.10408	0.041104	0.16704	0.23722	0.33273	0.44737	0.52089	0.47266	0.16714	0.26111	0.31282	0.34505	0.0602	0.086857	0.089357	0.058454	0.091546	0.10055	0.07965	0.051384	0.090475	0.08044	0.088443	0.095334	0.073421	0.051707	0.068532	0.082005	0.095017	0.094133	0.050199	0.062346	0.038168	0.032574	0.0062172	0.0036699	0.00381	0.0016386	0.00097461	0.0022147	0.0030782	0.0019993	0.00070548	0.00060396	0.25762	0.26812	0.19883	0.24741	-0.01002	-0.080987	0.05731	0.10017	-0.14089	-0.11651	-0.13396	0.0011905	-0.13836	-0.14058	-0.11396	-0.11256	-0.13975	-0.046852	0.028277	0.046842	0.13356	0.13588	-0.1228	0.081154	-0.099668	-0.089599	-0.13657	-0.089069	-0.10675	-0.063917	0.13205	-0.1246	0.075855	0.13263	0.12423	0.055254	0.041649	-0.0059053	0.08647	0.05216	-0.029354	-0.040865	-0.010046	-0.029219	1.9894	570
0.011629	0.18583	0.34653	0.32766	0.23257	0.26483	0.25084	0.21745	0.23023	0.2388	0.2459	0.26383	0.31379	0.20257	0.15387	0.28696	0.26883	0.31168	0.29609	0.15813	0.12032	0.14572	0.19356	0.017953	0.013478	0.02476	0.018278	0.023439	0.013497	0.013987	0.0050098	0.0026177	0.0018892	0.34653	0.093921	0.013008	-0.080912	0.057475	0.10474	0.13022	0.16062	0.19339	0.21825	0.74219	0.085173	0.26718	0.38592	0.48685	0.066546	0.12673	0.12134	0.086415	0.063143	0.072333	0.021846	0.014503	0.039928	0.070184	0.091301	0.095605	0.048384	0.083382	0.13335	0.10122	0.098005	0.079766	0.037353	0.029042	0.05499	0.11073	0.0093913	0.0026922	0.0019507	0.0073364	0.0058742	0.0038324	0.0041446	0.00078632	0.00095838	0.00095318	0.23493	0.21318	0.17227	0.2133	0.0093507	-0.020412	0.13999	-0.055644	0.039325	0.1394	-0.095424	0.090027	-0.1414	0.025013	-0.12739	-0.13701	-0.11144	-0.13411	0.093736	-0.022673	-0.14142	-0.080933	0.078385	-0.13333	-0.14098	-0.041973	0.12175	0.13942	-0.0013865	-0.026875	-0.08006	-0.11443	0.074686	-0.14137	0.0018178	0.13224	0.074641	0.0656	0.19441	0.11744	-0.015765	-0.021758	0.024226	-0.0080126	1.9198	662
0.0046095	0.059201	0.086567	0.06619	0.057287	0.085186	0.042784	0.15776	0.069871	0.026562	0.081779	0.057094	0.059932	0.18796	0.22769	0.15724	0.17574	0.07004	0.040056	0.030597	0.018325	0.031615	0.01103	0.0077994	0.0081167	0.012856	0.01108	0.014514	0.006162	0.0062819	0.0022808	0.0020686	0.0023277	0.22769	0.065723	0.03448	-0.031243	0.023608	0.087537	0.15481	0.26708	0.41692	0.42202	0.48828	0.13576	0.30922	0.32523	0.37662	0.019674	0.037507	0.02202	0.0082474	0.011088	0.009835	0.03758	0.027915	0.013431	0.0075938	0.031854	0.022613	0.094337	0.1144	0.082951	0.091847	0.035086	0.0077917	0.0082986	0.010133	0.014086	0.0040724	0.003936	0.0047654	0.0019276	0.0012542	0.0032112	0.0017373	0.0014339	0.00063636	0.0010324	0.00083205	0.25952	0.25952	0.25044	0.25674	-0.12502	0.12575	0.096601	0.096832	-0.12806	0.13042	-0.026919	-0.094413	-0.015441	-0.13737	-0.039645	-0.059874	0.13879	0.13747	0.081347	0.091328	0.14125	-0.13109	0.12262	-0.13509	-0.12236	0.018708	0.13196	-0.079682	0.13175	-0.094147	0.025391	0.086337	0.040712	-0.13368	0.14132	0.04269	0.29937	0.2025	0.2745	0.25812	0.043343	-0.0031008	0.033413	0.023271	1.7423	748.5
0.0081296	0.20182	0.19672	0.11492	0.12558	0.15132	0.14898	0.19994	0.13842	0.15515	0.10306	0.11325	0.11121	0.17819	0.15146	0.18449	0.13902	0.14072	0.19552	0.13753	0.086939	0.043575	0.2226	0.017279	0.0064103	0.012135	0.01568	0.017859	0.0091561	0.0068043	0.0020316	0.0027632	0.003622	0.2226	0.066794	0.020386	-0.046408	0.035928	0.08181	0.12254	0.18088	0.25331	0.29157	0.71484	0.16493	0.45962	0.42241	0.78586	0.10613	0.068593	0.026151	0.032076	0.047693	0.065356	0.076442	0.068256	0.034767	0.0086968	0.034106	0.02743	0.089259	0.079737	0.094598	0.072708	0.047961	0.065841	0.034762	0.037565	0.0053302	0.12468	0.0087928	0.001434	0.0033293	0.0027876	0.0042164	0.0022815	0.0019899	0.00073628	0.00052648	0.0018297	0.231	0.22586	0.23797	0.23241	0.11891	-0.027989	0.0050976	-0.066109	-0.11763	0.024793	0.13362	0.1403	0.0084196	-0.05277	-0.045161	0.13711	0.1413	0.083522	0.11283	-0.04766	-0.13988	0.13296	-0.0026482	-0.12669	0.0018156	0.005624	-0.12199	-0.14131	0.12338	0.1356	-0.13214	0.11524	-0.031998	0.018582	-0.13231	0.13075	0.015376	0.031044	0.1768	0.076281	-0.04286	-0.04408	0.0091233	-0.027578	1.9325	557
0.0056695	0.069645	0.10145	0.091443	0.161	0.18079	0.048816	0.076864	0.090595	0.085183	0.088367	0.059229	0.097854	0.087843	0.078288	0.11769	0.10288	0.062885	0.026515	0.028487	0.040467	0.034896	0.0090483	0.013196	0.0061224	0.017651	0.016421	0.010199	0.01468	0.0047916	0.0032071	0.002711	0.0023205	0.18079	0.076423	0.046708	-0.029715	0.022378	0.10288	0.18582	0.3269	0.5161	0.50922	0.49609	0.11525	0.30583	0.33736	0.44503	0.017975	0.054122	0.049524	0.08545	0.10927	0.019032	0.033759	0.048647	0.058173	0.045556	0.026142	0.066769	0.046038	0.039524	0.066738	0.03352	0.0060429	0.004653	0.016689	0.018876	0.021049	0.0034227	0.0024203	0.0011721	0.0035848	0.0095773	0.0018109	0.0034064	0.0023397	0.001025	0.00071187	0.00069587	0.22435	0.26097	0.26308	0.25077	-0.078383	-0.079931	-0.064437	-0.12964	-0.13018	0.014177	-0.13883	0.063352	-0.11994	0.10657	0.13601	-0.087683	0.088302	0.13146	-0.13503	-0.14131	0.047315	0.011377	0.090947	-0.039734	-0.076937	0.10214	-0.030414	0.033684	0.13295	-0.12768	-0.10215	-0.025795	0.13418	0.024339	-0.12908	-0.13766	0.34541	0.24626	0.31591	0.30154	0.087029	0.023163	0.052765	0.051336	1.6502	662
0.0056033	0.069485	0.06893	0.085895	0.11863	0.077712	0.097305	0.080461	0.083412	0.086554	0.094509	0.16955	0.20344	0.22131	0.21501	0.22992	0.16625	0.16515	0.12241	0.069727	0.050023	0.044001	0.015358	0.01868	0.010841	0.0087119	0.01352	0.015182	0.0096469	0.005614	0.0012398	0.0018964	0.0015814	0.22992	0.13832	0.064228	-0.074094	0.030253	0.17533	0.28113	0.44259	0.65047	0.72222	0.41406	0.058457	0.55047	0.7554	0.56204	0.026974	0.034726	0.020586	0.028663	0.036619	0.0373	0.0205	0.042317	0.038046	0.046225	0.084962	0.1022	0.11419	0.10596	0.11518	0.083285	0.083649	0.061916	0.035699	0.012289	0.026226	0.0022205	0.0032357	0.0022497	0.0025913	0.0031765	0.0047923	0.002302	0.0024144	0.00059289	0.00037675	0.00080071	0.26614	0.29818	0.26248	0.27789	0.13779	0.055391	-0.064304	0.074356	0.11377	0.13962	0.13699	-0.1408	-0.05853	0.11942	0.14083	0.13769	0.10563	0.13052	0.14121	0.14122	0.12749	0.082968	0.11457	0.13446	-0.057488	0.091474	0.02174	0.13924	0.066796	0.12804	-0.01175	0.064094	0.067631	0.13942	-0.0095571	0.12788	0.16122	0.087488	0.1966	0.1466	-0.010959	-0.031915	0.0033128	-0.016503	1.8768	522.5
0.0049857	0.11241	0.13057	0.15768	0.053678	0.16822	0.10367	0.11857	0.078383	0.083446	0.068808	0.078717	0.10346	0.1936	0.19916	0.17813	0.15808	0.20833	0.066133	0.025071	0.044235	0.013714	0.010709	0.0093598	0.010982	0.014261	0.012591	0.01296	0.011978	0.0065212	0.0027502	0.001229	0.002732	0.20833	0.13283	0.065011	-0.067818	0.02634	0.17309	0.29315	0.48584	0.73961	0.78421	0.27344	0.16731	0.50971	0.39802	0.38027	0.044258	0.023652	0.075058	0.021052	0.085158	0.053293	0.047427	0.040342	0.042846	0.034906	0.031013	0.054192	0.097075	0.099779	0.089314	0.07959	0.10485	0.033206	0.0099372	0.012901	0.0032279	0.0030375	0.0029943	0.0067406	0.0036078	0.0030559	0.0034703	0.0013561	0.0026085	0.0013958	0.00029217	0.0013378	0.23531	0.26769	0.24466	0.25133	-0.083641	-0.13112	0.026324	-0.083825	0.12812	0.10981	-0.064569	0.10847	0.11122	0.12555	0.10373	0.088918	0.14006	0.14111	0.14006	0.13489	0.13527	0.13829	0.13846	0.13032	-0.0066912	0.019215	0.023739	-0.13943	-0.069974	0.14047	0.11107	0.064609	-0.11641	0.12504	-0.099416	0.1402	0.24273	0.13125	0.28076	0.21318	0.019387	-0.0241	0.035304	0.0039415	1.7461	487.5
0.011905	0.19731	0.095543	0.19233	0.22034	0.23942	0.23967	0.24396	0.24387	0.24855	0.21072	0.27847	0.21345	0.23383	0.22733	0.3004	0.39983	0.18451	0.21391	0.20049	0.12901	0.026419	0.014991	0.015021	0.016299	0.020117	0.025501	0.016474	0.031673	0.0079132	0.0027791	0.003682	0.0065144	0.39983	0.15167	0.037943	-0.11373	0.048497	0.17497	0.23271	0.30642	0.3907	0.45248	0.61719	0.12168	0.33097	0.45933	0.59993	0.091619	0.03702	0.070268	0.083568	0.089415	0.095328	0.093664	0.11684	0.11763	0.11749	0.11851	0.14186	0.13198	0.13088	0.1621	0.20594	0.1088	0.061311	0.051972	0.033396	0.015316	0.009157	0.0076793	0.0053279	0.0057941	0.0098576	0.0070026	0.0072022	0.0034274	0.00084963	0.00036554	0.00084346	0.30754	0.29252	0.21905	0.28081	0.099274	0.020375	0.13846	-0.041668	0.12462	0.1409	0.075613	-0.13201	-0.13467	-0.061532	-0.14021	-0.12788	0.018805	0.0033717	0.058554	0.10759	-0.013738	-0.12897	-0.055387	-0.066205	-0.13264	-0.0023595	0.11632	0.11654	0.13126	0.082557	-0.115	0.14142	-0.1356	0.043256	0.02727	-0.13809	0.057586	0.013855	0.11024	0.075562	-0.047356	-0.056719	-0.035281	-0.044416	2.064	661.5
